type,x_au,y_au,z_au,time
spacecraft,2.1637182601488707,1.2835371454925397,0,2028-12-01 00:00:00
spacecraft,2.1729023730027532,1.276647578472968,0,2028-12-02 00:00:00
spacecraft,2.1820463007754185,1.2697344025361101,0,2028-12-03 00:00:00
spacecraft,2.1911500851914916,1.2627978681911438,0,2028-12-04 00:00:00
spacecraft,2.20021376890229,1.2558382241313317,0,2028-12-05 00:00:00
spacecraft,2.209237395465551,1.248855717244402,0,2028-12-06 00:00:00
spacecraft,2.218221009325471,1.2418505926229806,0,2028-12-07 00:00:00
spacecraft,2.2271646557930684,1.2348230935750801,0,2028-12-08 00:00:00
spacecraft,2.2360683810268593,1.2277734616346307,0,2028-12-09 00:00:00
spacecraft,2.244932232013846,1.2207019365720535,0,2028-12-10 00:00:00
spacecraft,2.2537562565508047,1.2136087564048743,0,2028-12-11 00:00:00
spacecraft,2.2625405032258823,1.2064941574083723,0,2028-12-12 00:00:00
spacecraft,2.271285021400487,1.199358374126257,0,2028-12-13 00:00:00
spacecraft,2.2799898611914773,1.192201639381378,0,2028-12-14 00:00:00
spacecraft,2.2886550734536337,1.1850241842864524,0,2028-12-15 00:00:00
spacecraft,2.2972807097624273,1.1778262382548204,0,2028-12-16 00:00:00
spacecraft,2.3058668223970615,1.1706080290112133,0,2028-12-17 00:00:00
spacecraft,2.3144134643237972,1.1633697826025395,0,2028-12-18 00:00:00
spacecraft,2.322920689179554,1.156111723408682,0,2028-12-19 00:00:00
spacecraft,2.3313885512557757,1.1488340741533027,0,2028-12-20 00:00:00
spacecraft,2.339817105482574,1.1415370559146554,0,2028-12-21 00:00:00
spacecraft,2.3482064074131292,1.1342208881364026,0,2028-12-22 00:00:00
spacecraft,2.3565565132083504,1.1268857886384298,0,2028-12-23 00:00:00
spacecraft,2.364867479621795,1.1195319736276619,0,2028-12-24 00:00:00
spacecraft,2.3731393639848415,1.1121596577088735,0,2028-12-25 00:00:00
spacecraft,2.3813722241921087,1.1047690538954935,0,2028-12-26 00:00:00
spacecraft,2.3895661186871253,1.0973603736204012,0,2028-12-27 00:00:00
spacecraft,2.397721106448239,1.0899338267467094,0,2028-12-28 00:00:00
spacecraft,2.4058372469747633,1.0824896215785387,0,2028-12-29 00:00:00
spacecraft,2.413914600273365,1.075027964871772,0,2028-12-30 00:00:00
spacecraft,2.4219532268446757,1.0675490618447945,0,2028-12-31 00:00:00
spacecraft,2.429953187670141,1.060053116189215,0,2029-01-01 00:00:00
spacecraft,2.4379145441990926,1.0525403300805651,0,2029-01-02 00:00:00
spacecraft,2.4458373583360378,1.0450109041889757,0,2029-01-03 00:00:00
spacecraft,2.4537216924281737,1.0374650376898296,0,2029-01-04 00:00:00
spacecraft,2.4615676092531147,1.0299029282743888,0,2029-01-05 00:00:00
spacecraft,2.469375172006833,1.022324772160393,0,2029-01-06 00:00:00
spacecraft,2.4771444442918127,1.0147307641026293,0,2029-01-07 00:00:00
spacecraft,2.4848754901054,1.0071210974034719,0,2029-01-08 00:00:00
spacecraft,2.4925683738283677,0.9994959639233878,0,2029-01-09 00:00:00
spacecraft,2.500223160213674,0.9918555540914129,0,2029-01-10 00:00:00
spacecraft,2.5078399143754218,0.984200056915589,0,2029-01-11 00:00:00
spacecraft,2.5154187017780107,0.9765296599933667,0,2029-01-12 00:00:00
spacecraft,2.522959588225481,0.968844549521972,0,2029-01-13 00:00:00
spacecraft,2.530462639851044,0.9611449103087333,0,2029-01-14 00:00:00
spacecraft,2.5379279231068033,0.9534309257813689,0,2029-01-15 00:00:00
spacecraft,2.545355504753652,0.945702777998235,0,2029-01-16 00:00:00
spacecraft,2.5527454518513593,0.9379606476585305,0,2029-01-17 00:00:00
spacecraft,2.560097831748822,0.9302047141124613,0,2029-01-18 00:00:00
spacecraft,2.567412712074507,0.9224351553713581,0,2029-01-19 00:00:00
spacecraft,2.574690160727048,0.9146521481177529,0,2029-01-20 00:00:00
spacecraft,2.5819302458660234,0.9068558677154093,0,2029-01-21 00:00:00
spacecraft,2.5891330359028983,0.8990464882193047,0,2029-01-22 00:00:00
spacecraft,2.596298599492132,0.8912241823855691,0,2029-01-23 00:00:00
spacecraft,2.60342700552244,0.8833891216813736,0,2029-01-24 00:00:00
spacecraft,2.6105183231082245,0.8755414762947717,0,2029-01-25 00:00:00
spacecraft,2.617572621581156,0.8676814151444918,0,2029-01-26 00:00:00
spacecraft,2.624589970481908,0.8598091058896791,0,2029-01-27 00:00:00
spacecraft,2.6315704395520507,0.851924714939589,0,2029-01-28 00:00:00
spacecraft,2.638514098726084,0.8440284074632275,0,2029-01-29 00:00:00
spacecraft,2.645421018123626,0.8361203473989434,0,2029-01-30 00:00:00
spacecraft,2.6522912680417385,0.8282006974639652,0,2029-01-31 00:00:00
spacecraft,2.6591249189474064,0.8202696191638881,0,2029-02-01 00:00:00
spacecraft,2.6659220414701417,0.8123272728021079,0,2029-02-02 00:00:00
spacecraft,2.672682706394738,0.8043738174892016,0,2029-02-03 00:00:00
spacecraft,2.6794069846541553,0.7964094111522535,0,2029-02-04 00:00:00
spacecraft,2.686094947322541,0.7884342105441293,0,2029-02-05 00:00:00
spacecraft,2.692746665608376,0.7804483712526946,0,2029-02-06 00:00:00
spacecraft,2.69936221084776,0.7724520477099794,0,2029-02-07 00:00:00
spacecraft,2.705941654497814,0.7644453932012872,0,2029-02-08 00:00:00
spacecraft,2.7124850681302135,0.7564285598742502,0,2029-02-09 00:00:00
spacecraft,2.718992523424848,0.7484016987478279,0,2029-02-10 00:00:00
spacecraft,2.7254640921635898,0.7403649597212516,0,2029-02-11 00:00:00
spacecraft,2.731899846224195,0.7323184915829104,0,2029-02-12 00:00:00
spacecraft,2.7382998575743174,0.724262442019185,0,2029-02-13 00:00:00
spacecraft,2.7446641982656304,0.7161969576232227,0,2029-02-14 00:00:00
spacecraft,2.750992940428073,0.7081221839036572,0,2029-02-15 00:00:00
spacecraft,2.7572861562642026,0.700038265293272,0,2029-02-16 00:00:00
spacecraft,2.763543918043658,0.6919453451576069,0,2029-02-17 00:00:00
spacecraft,2.7697662980977276,0.683843565803508,0,2029-02-18 00:00:00
spacecraft,2.77595336881403,0.675733068487622,0,2029-02-19 00:00:00
spacecraft,2.7821052026312922,0.667613993424833,0,2029-02-20 00:00:00
spacecraft,2.788221872034235,0.6594864797966425,0,2029-02-21 00:00:00
spacecraft,2.7943034495485586,0.6513506657594935,0,2029-02-22 00:00:00
spacecraft,2.800350007736026,0.643206688453036,0,2029-02-23 00:00:00
spacecraft,2.806361619189646,0.6350546840083391,0,2029-02-24 00:00:00
spacecraft,2.812338356528952,0.6268947875560427,0,2029-02-25 00:00:00
spacecraft,2.8182802923953716,0.618727133234455,0,2029-02-26 00:00:00
spacecraft,2.8241874994476945,0.6105518541975928,0,2029-02-27 00:00:00
spacecraft,2.8300600503576314,0.6023690826231637,0,2029-02-28 00:00:00
spacecraft,2.8358980178054574,0.5941789497204953,0,2029-03-01 00:00:00
spacecraft,2.8417014744757476,0.5859815857384038,0,2029-03-02 00:00:00
spacecraft,2.8474704930531995,0.5777771199730092,0,2029-03-03 00:00:00
spacecraft,2.8532051462185417,0.5695656807754939,0,2029-03-04 00:00:00
spacecraft,2.858905506644523,0.5613473955598036,0,2029-03-05 00:00:00
spacecraft,2.8645716469919864,0.5531223908102942,0,2029-03-06 00:00:00
spacecraft,2.870203639906025,0.5448907920893218,0,2029-03-07 00:00:00
spacecraft,2.8758015580122165,0.5366527240447766,0,2029-03-08 00:00:00
spacecraft,2.8813654739129357,0.5284083104175628,0,2029-03-09 00:00:00
spacecraft,2.886895460183745,0.5201576740490218,0,2029-03-10 00:00:00
spacecraft,2.892391589369861,0.5119009368883004,0,2029-03-11 00:00:00
spacecraft,2.897853933982693,0.5036382199996643,0,2029-03-12 00:00:00
spacecraft,2.9032825664964585,0.4953696435697574,0,2029-03-13 00:00:00
spacecraft,2.908677559344868,0.48709532691480384,0,2029-03-14 00:00:00
spacecraft,2.914038984917883,0.47881538848775945,0,2029-03-15 00:00:00
spacecraft,2.919366915558539,0.4705299458854052,0,2029-03-16 00:00:00
spacecraft,2.924661423559843,0.46223911585538946,0,2029-03-17 00:00:00
spacecraft,2.9299225811617333,0.453943014303215,0,2029-03-18 00:00:00
spacecraft,2.935150460548107,0.44564175629917263,0,2029-03-19 00:00:00
spacecraft,2.940345133843913,0.43733545608522145,0,2029-03-20 00:00:00
spacecraft,2.945506673112309,0.4290242270818161,0,2029-03-21 00:00:00
spacecraft,2.95063515035188,0.4207081818946814,0,2029-03-22 00:00:00
spacecraft,2.9557306374939154,0.4123874323215334,0,2029-03-23 00:00:00
spacecraft,2.9607932063997566,0.4040620893587493,0,2029-03-24 00:00:00
spacecraft,2.9658229288581928,0.3957322632079842,0,2029-03-25 00:00:00
spacecraft,2.97081987658292,0.3873980632827364,0,2029-03-26 00:00:00
spacecraft,2.9757841212100624,0.37905959821486096,0,2029-03-27 00:00:00
spacecraft,2.980715734295737,0.3707169758610321,0,2029-03-28 00:00:00
spacecraft,2.985614787313692,0.3623703033091541,0,2029-03-29 00:00:00
spacecraft,2.9904813516529813,0.35401968688472185,0,2029-03-30 00:00:00
spacecraft,2.995315498615704,0.3456652321571306,0,2029-03-31 00:00:00
spacecraft,3.0001172994147955,0.3373070439459353,0,2029-04-01 00:00:00
spacecraft,3.004886825171864,0.32894522632706075,0,2029-04-02 00:00:00
spacecraft,3.0096241469150873,0.32057988263896026,0,2029-04-03 00:00:00
spacecraft,3.0143293355771497,0.3122111154887272,0,2029-04-04 00:00:00
spacecraft,3.019002461993235,0.30383902675815566,0,2029-04-05 00:00:00
spacecraft,3.0236435968990634,0.2954637176097532,0,2029-04-06 00:00:00
spacecraft,3.0282528109289797,0.28708528849270465,0,2029-04-07 00:00:00
spacecraft,3.032830174614083,0.2787038391487877,0,2029-04-08 00:00:00
spacecraft,3.0373757583804077,0.2703194686182408,0,2029-04-09 00:00:00
spacecraft,3.0418896325471434,0.26193227524558305,0,2029-04-10 00:00:00
spacecraft,3.0463718673249054,0.2535423566853868,0,2029-04-11 00:00:00
spacecraft,3.05082253281404,0.24514980990800384,0,2029-04-12 00:00:00
spacecraft,3.0552416990029836,0.2367547312052436,0,2029-04-13 00:00:00
spacecraft,3.059629435766652,0.22835721619600602,0,2029-04-14 00:00:00
spacecraft,3.0639858128648783,0.2199573598318677,0,2029-04-15 00:00:00
spacecraft,3.068310899940889,0.2115552564026226,0,2029-04-16 00:00:00
spacecraft,3.0726047665198193,0.20315099954177654,0,2029-04-17 00:00:00
spacecraft,3.0768674820072657,0.19474468223199737,0,2029-04-18 00:00:00
spacecraft,3.081099115687879,0.1863363968105194,0,2029-04-19 00:00:00
spacecraft,3.0852997367239965,0.17792623497450372,0,2029-04-20 00:00:00
spacecraft,3.0894694141543058,0.169514287786354,0,2029-04-21 00:00:00
spacecraft,3.09360821689255,0.1611006456789883,0,2029-04-22 00:00:00
spacecraft,3.0977162137262635,0.1526853984610674,0,2029-04-23 00:00:00
spacecraft,3.1017934733155474,0.14426863532217932,0,2029-04-24 00:00:00
spacecraft,3.105840064191876,0.1358504448379812,0,2029-04-25 00:00:00
spacecraft,3.1098560547569374,0.1274309149752981,0,2029-04-26 00:00:00
spacecraft,3.113841513281508,0.11901013309717962,0,2029-04-27 00:00:00
spacecraft,3.117796507904358,0.1105881859679139,0,2029-04-28 00:00:00
spacecraft,3.121721106631191,0.1021651597580005,0,2029-04-29 00:00:00
spacecraft,3.1256153773336144,0.09374114004908098,0,2029-04-30 00:00:00
spacecraft,3.1294793877481335,0.0853162118388287,0,2029-05-01 00:00:00
spacecraft,3.1333132054751904,0.07689045954579762,0,2029-05-02 00:00:00
spacecraft,3.137116897978216,0.06846396701423035,0,2029-05-03 00:00:00
spacecraft,3.140890532582725,0.060036817518826065,0,2029-05-04 00:00:00
spacecraft,3.144634176475428,0.05160909376946824,0,2029-05-05 00:00:00
spacecraft,3.1483478967033776,0.04318087791591272,0,2029-05-06 00:00:00
spacecraft,3.152031760173143,0.03475225155243653,0,2029-05-07 00:00:00
spacecraft,3.15568583365001,0.02632329572244736,0,2029-05-08 00:00:00
spacecraft,3.159310183757203,0.0178940909230544,0,2029-05-09 00:00:00
spacecraft,3.1629048769751402,0.00946471710960061,0,2029-05-10 00:00:00
spacecraft,3.1664699796407088,0.0010352537001567612,0,2029-05-11 00:00:00
spacecraft,3.17000555794657,-0.007394220420022352,0,2029-05-12 00:00:00
spacecraft,3.173511677940485,-0.01582362689407938,0,2029-05-13 00:00:00
spacecraft,3.176988405524662,-0.02425288788917317,0,2029-05-14 00:00:00
spacecraft,3.180435806455138,-0.03268192609213454,0,2029-05-15 00:00:00
spacecraft,3.1838539463411695,-0.04111066470515882,0,2029-05-16 00:00:00
spacecraft,3.1872428906446575,-0.04953902744153471,0,2029-05-17 00:00:00
spacecraft,3.1906027046795873,-0.05796693852140948,0,2029-05-18 00:00:00
spacecraft,3.193933453611497,-0.06639432266758982,0,2029-05-19 00:00:00
spacecraft,3.1972352024569606,-0.07482110510137842,0,2029-05-20 00:00:00
spacecraft,3.200508016083094,-0.08324721153844565,0,2029-05-21 00:00:00
spacecraft,3.2037519592070884,-0.09167256818473654,0,2029-05-22 00:00:00
spacecraft,3.206967096395752,-0.10009710173241203,0,2029-05-23 00:00:00
spacecraft,3.2101534920650847,-0.10852073935582511,0,2029-05-24 00:00:00
spacecraft,3.2133112104798585,-0.11694340870753071,0,2029-05-25 00:00:00
spacecraft,3.216440315753232,-0.12536503791432976,0,2029-05-26 00:00:00
spacecraft,3.219540871846369,-0.13378555557334665,0,2029-05-27 00:00:00
