trajectory_id,is_best,generation,x_au,y_au,z_au,time
3,0,91,-0.34413703685908964,1.4315284139299058,0.04789283452162255,2029-11-14 12:00:00
3,0,91,-0.2296494480677587,1.513448197445301,0.03317340472474052,2029-11-24 12:00:00
3,0,91,-0.11324967240543504,1.5828869480374919,0.018178017590887552,2029-12-04 12:00:00
3,0,91,0.0040034678368334594,1.6406020457746644,0.0030460976508944007,2029-12-14 12:00:00
3,0,91,0.12124154061317316,1.6873170958808412,-0.01210777827089273,2029-12-24 12:00:00
3,0,91,0.23774777170185774,1.7237129830009872,-0.027188860502962996,2030-01-03 12:00:00
3,0,91,0.35292624839593784,1.7504245320455085,-0.0421182264587665,2030-01-13 12:00:00
3,0,91,0.4662775264437788,1.7680404807502395,-0.05682960658261818,2030-01-23 12:00:00
3,0,91,0.5773793126927093,1.7771053297914927,-0.07126686668234698,2030-02-02 12:00:00
3,0,91,0.6858711339871845,1.7781221851505529,-0.08538200681052686,2030-02-12 12:00:00
3,0,91,0.7914421235781961,1.771556054424226,-0.0991335648206453,2030-02-22 12:00:00
3,0,91,0.8938212429953579,1.7578372768505492,-0.11248533654381992,2030-03-04 12:00:00
3,0,91,0.9927694081493517,1.7373649031324891,-0.12540534386005717,2030-03-14 12:00:00
3,0,91,1.0880731072417875,1.710509925817805,-0.1378649972138508,2030-03-24 12:00:00
3,0,91,1.1795391903610108,1.6776183131415687,-0.14983841102114137,2030-04-03 12:00:00
3,0,91,1.2669905818249199,1.639013830955426,-0.16130183960822586,2030-04-13 12:00:00
3,0,91,1.3502627210471525,1.5950006563092503,-0.1722332084017774,2030-04-23 12:00:00
3,0,91,1.429200579731594,1.5458657972657905,-0.18261172053409885,2030-05-03 12:00:00
3,0,91,1.5036561355165394,1.4918813396956216,-0.19241752321945327,2030-05-13 12:00:00
3,0,91,1.5734862070925943,1.4333065450780782,-0.20163142149062033,2030-05-23 12:00:00
3,0,91,1.6385505750666434,1.3703898249776472,-0.210234629385908,2030-06-02 12:00:00
3,0,91,1.6987103277790283,1.303370618683503,-0.2182085506184411,2030-06-12 12:00:00
3,0,91,1.7538263829253347,1.2324812010235964,-0.2255345822736015,2030-06-22 12:00:00
3,0,91,1.8037581449720035,1.1579484479543682,-0.23219393626826204,2030-07-02 12:00:00
3,0,91,1.8483622655941365,1.0799955884429457,-0.238167474245446,2030-07-12 12:00:00
3,0,91,1.8874914801845277,0.9988439726073582,-0.24343555233230335,2030-07-22 12:00:00
3,0,91,1.9209934982771755,0.9147148882485923,-0.24797787280842076,2030-08-01 12:00:00
3,0,91,1.9487099298329256,0.8278314609873848,-0.2517733402588669,2030-08-11 12:00:00
3,0,91,1.97047523306057,0.7384206774250015,-0.25479992026202686,2030-08-21 12:00:00
3,0,91,1.9861156731086311,0.6467155763416276,-0.25703449912661924,2030-08-31 12:00:00
3,0,91,1.9954482849132456,0.55295766025313,-0.25845274369040844,2030-09-10 12:00:00
3,0,91,1.9982798381554197,0.45739958907721523,-0.2590289607800276,2030-09-20 12:00:00
