            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460995.500000000, A.D. 2025-Nov-16 00:00:00.0000, -1.457580368153023E+08,  4.085826322906640E+08, -2.407680324262950E+07, -1.431152809339650E+01, -5.766545738324425E+00,  1.077265877797296E+00,  1.449238551106939E+03,  4.344707874647077E+08, -6.813514864272774E-01,
2460996.500000000, A.D. 2025-Nov-17 00:00:00.0000, -1.469936703001713E+08,  4.080819386652439E+08, -2.398358193271396E+07, -1.429106865347481E+01, -5.823576738522381E+00,  1.080632865569136E+00,  1.449040285098081E+03,  4.344113488105744E+08, -6.945428549063218E-01,
2460997.500000000, A.D. 2025-Nov-18 00:00:00.0000, -1.482275282559824E+08,  4.075763195720135E+08, -2.389007022063170E+07, -1.427042787179601E+01, -5.880561149500194E+00,  1.083988145957883E+00,  1.448838217719526E+03,  4.343507705344758E+08, -7.077316158248225E-01,
2460998.500000000, A.D. 2025-Nov-19 00:00:00.0000, -1.494595950116838E+08,  4.070657790486175E+08, -2.379626911899409E+07, -1.424960567568194E+01, -5.937498685107064E+00,  1.087331693650530E+00,  1.448632349730379E+03,  4.342890528639860E+08, -7.209177160433993E-01,
2460999.500000000, A.D. 2025-Nov-20 00:00:00.0000, -1.506898548898579E+08,  4.065503211575812E+08, -2.370217964259942E+07, -1.422860199055178E+01, -5.994389055514029E+00,  1.090663483341896E+00,  1.448422681905374E+03,  4.342261960313643E+08, -7.341011001779727E-01,
2461000.500000000, A.D. 2025-Nov-21 00:00:00.0000, -1.519182922065820E+08,  4.060299499866344E+08, -2.360780280843006E+07, -1.420741674050040E+01, -6.051231967121883E+00,  1.093983489791814E+00,  1.448209215035567E+03,  4.341622002737629E+08, -7.472817103425898E-01,
2461001.500000000, A.D. 2025-Nov-22 00:00:00.0000, -1.531448912713403E+08,  4.055046696490345E+08, -2.351313963564463E+07, -1.418604984891628E+01, -6.108027122643963E+00,  1.097291687871619E+00,  1.447991949929066E+03,  4.340970658334476E+08, -7.604594860302505E-01,
2461002.500000000, A.D. 2025-Nov-23 00:00:00.0000, -1.543696363869886E+08,  4.049744842838743E+08, -2.341819114556678E+07, -1.416450123907662E+01, -6.164774221377757E+00,  1.100588052593156E+00,  1.447770887411799E+03,  4.340307929580243E+08, -7.736343641643426E-01,
2461003.500000000, A.D. 2025-Nov-24 00:00:00.0000, -1.555925118497680E+08,  4.044393980563592E+08, -2.332295836167285E+07, -1.414277083465314E+01, -6.221472959657969E+00,  1.103872559114739E+00,  1.447546028328209E+03,  4.339633819006515E+08, -7.868062793363908E-01,
2461004.500000000, A.D. 2025-Nov-25 00:00:00.0000, -1.568135019493550E+08,  4.038994151580387E+08, -2.322744230957979E+07, -1.412085856006215E+01, -6.278123031451067E+00,  1.107145182721319E+00,  1.447317373541886E+03,  4.338948329202260E+08, -7.999751642173459E-01,
2461005.500000000, A.D. 2025-Nov-26 00:00:00.0000, -1.580325909689342E+08,  4.033545398069811E+08, -2.313164401703599E+07, -1.409876434061934E+01, -6.334724129029324E+00,  1.110405898780273E+00,  1.447084923936029E+03,  4.338251462815253E+08, -8.131409501015719E-01,
2461006.500000000, A.D. 2025-Nov-27 00:00:00.0000, -1.592497631852750E+08,  4.028047762478912E+08, -2.303556451391678E+07, -1.407648810248123E+01, -6.391275943653916E+00,  1.113654682676917E+00,  1.446848680413768E+03,  4.337543222553000E+08, -8.263035675288132E-01,
2461007.500000000, A.D. 2025-Nov-28 00:00:00.0000, -1.604650028687944E+08,  4.022501287521700E+08, -2.293920483222617E+07, -1.405402977238464E+01, -6.447778166186654E+00,  1.116891509737380E+00,  1.446608643898282E+03,  4.336823611183125E+08, -8.394629469103791E-01,
2461008.500000000, A.D. 2025-Nov-29 00:00:00.0000, -1.616782942835900E+08,  4.016906016179274E+08, -2.284256600610547E+07, -1.403138927723456E+01, -6.504230487574302E+00,  1.120116355147998E+00,  1.446364815332753E+03,  4.336092631533221E+08, -8.526190190944068E-01,
2461009.500000000, A.D. 2025-Nov-30 00:00:00.0000, -1.628896216874329E+08,  4.011261991699597E+08, -2.274564907184869E+07, -1.400856654359113E+01, -6.560632599171298E+00,  1.123329193878676E+00,  1.446117195680177E+03,  4.335350286490272E+08, -8.657717158244137E-01,
2461010.500000000, A.D. 2025-Dec-01 00:00:00.0000, -1.640989693317144E+08,  4.005569257597063E+08, -2.264845506792432E+07, -1.398556149711460E+01, -6.616984192882657E+00,  1.126530000617086E+00,  1.445865785923050E+03,  4.334596578999729E+08, -8.789209700557540E-01,
2461011.500000000, A.D. 2025-Dec-02 00:00:00.0000, -1.653063214613447E+08,  3.999827857652024E+08, -2.255098503500172E+07, -1.396237406204432E+01, -6.673284961155469E+00,  1.129718749718334E+00,  1.445610587062993E+03,  4.333831512064378E+08, -8.920667161300404E-01,
2461012.500000000, A.D. 2025-Dec-03 00:00:00.0000, -1.665116623146099E+08,  3.994037835910375E+08, -2.245324001598173E+07, -1.393900416072820E+01, -6.729534596830398E+00,  1.132895415170655E+00,  1.445351600120347E+03,  4.333055088743118E+08, -9.052088898120553E-01,
2461013.500000000, A.D. 2025-Dec-04 00:00:00.0000, -1.677149761229915E+08,  3.988199236683304E+08, -2.235522105602917E+07, -1.391545171325364E+01, -6.785732792904550E+00,  1.136059970577605E+00,  1.445088826133762E+03,  4.332267312149753E+08, -9.183474282168660E-01,
2461014.500000000, A.D. 2025-Dec-05 00:00:00.0000, -1.689162471109585E+08,  3.982312104547290E+08, -2.225692920260637E+07, -1.389171663716377E+01, -6.841879242243462E+00,  1.139212389152186E+00,  1.444822266159841E+03,  4.331468185451890E+08, -9.314822696663261E-01,
2461015.500000000, A.D. 2025-Dec-06 00:00:00.0000, -1.701154594957389E+08,  3.976376484344341E+08, -2.215836550550663E+07, -1.386779884728386E+01, -6.897973637268295E+00,  1.142352643723034E+00,  1.444551921272807E+03,  4.330657711869972E+08, -9.446133534877524E-01,
2461016.500000000, A.D. 2025-Dec-07 00:00:00.0000, -1.713125974870806E+08,  3.970392421182522E+08, -2.205953101688720E+07, -1.384369825562303E+01, -6.954015669644055E+00,  1.145480706747387E+00,  1.444277792564252E+03,  4.329835894676513E+08, -9.577406197897030E-01,
2461017.500000000, A.D. 2025-Dec-08 00:00:00.0000, -1.725076452870060E+08,  3.964359960436722E+08, -2.196042679130037E+07, -1.381941477134627E+01, -7.010005030007550E+00,  1.148596550327196E+00,  1.443999881142943E+03,  4.329002737195508E+08, -9.708640092504546E-01,
2461018.500000000, A.D. 2025-Dec-09 00:00:00.0000, -1.737005870895673E+08,  3.958279147749659E+08, -2.186105388572350E+07, -1.379494830079716E+01, -7.065941407711060E+00,  1.151700146228559E+00,  1.443718188134687E+03,  4.328158242802042E+08, -9.839834629032483E-01,
2461019.500000000, A.D. 2025-Dec-10 00:00:00.0000, -1.748914070806049E+08,  3.952150029033084E+08, -2.176141335958721E+07, -1.377029874755782E+01, -7.121824490611889E+00,  1.154791465900795E+00,  1.443432714682255E+03,  4.327302414922058E+08, -9.970989219497731E-01,
2461020.500000000, A.D. 2025-Dec-11 00:00:00.0000, -1.760800894375122E+08,  3.945972650469144E+08, -2.166150627480190E+07, -1.374546601252991E+01, -7.177653964904530E+00,  1.157870480493923E+00,  1.443143461945360E+03,  4.326435257032288E+08, -1.010210327604315E+00,
2461021.500000000, A.D. 2025-Dec-12 00:00:00.0000, -1.772666183290082E+08,  3.939747058511887E+08, -2.156133369578290E+07, -1.372044999402339E+01, -7.233429514975762E+00,  1.160937160874974E+00,  1.442850431100671E+03,  4.325556772660299E+08, -1.023317620955237E+00,
2461022.500000000, A.D. 2025-Dec-13 00:00:00.0000, -1.784509779149171E+08,  3.933473299888869E+08, -2.146089668947452E+07, -1.369525058785585E+01, -7.289150823300412E+00,  1.163991477641917E+00,  1.442553623341869E+03,  4.324666965384651E+08, -1.036420742858358E+00,
2461023.500000000, A.D. 2025-Dec-14 00:00:00.0000, -1.796331523459576E+08,  3.927151421602848E+08, -2.136019632537243E+07, -1.366986768744198E+01, -7.344817570358095E+00,  1.167033401134960E+00,  1.442253039879721E+03,  4.323765838835137E+08, -1.049519633852218E+00,
2461024.500000000, A.D. 2025-Dec-15 00:00:00.0000, -1.808131257635387E+08,  3.920781470933530E+08, -2.125923367554583E+07, -1.364430118388335E+01, -7.400429434569034E+00,  1.170062901446301E+00,  1.441948681942188E+03,  4.322853396693087E+08, -1.062614234089380E+00,
2461025.500000000, A.D. 2025-Dec-16 00:00:00.0000, -1.819908822995635E+08,  3.914363495439373E+08, -2.115800981465822E+07, -1.361855096604723E+01, -7.455986092250101E+00,  1.173079948427223E+00,  1.441640550774538E+03,  4.321929642691725E+08, -1.075704483289297E+00,
2461026.500000000, A.D. 2025-Dec-17 00:00:00.0000, -1.831664060762396E+08,  3.907897542959418E+08, -2.105652581998833E+07, -1.359261692063908E+01, -7.511487217579210E+00,  1.176084511693901E+00,  1.441328647639480E+03,  4.320994580616555E+08, -1.088790320700161E+00,
2461027.500000000, A.D. 2025-Dec-18 00:00:00.0000, -1.843396812058945E+08,  3.901383661615152E+08, -2.095478277144995E+07, -1.356649893226534E+01, -7.566932482571010E+00,  1.179076560631390E+00,  1.441012973817302E+03,  4.320048214305785E+08, -1.101871685073969E+00,
2461028.500000000, A.D. 2025-Dec-19 00:00:00.0000, -1.855106917907974E+08,  3.894821899812380E+08, -2.085278175161195E+07, -1.354019688348869E+01, -7.622321557057887E+00,  1.182056064396495E+00,  1.440693530606018E+03,  4.319090547650763E+08, -1.114948514648477E+00,
2461029.500000000, A.D. 2025-Dec-20 00:00:00.0000, -1.866794219229839E+08,  3.888212306243121E+08, -2.075052384571777E+07, -1.351371065487605E+01, -7.677654108675669E+00,  1.185022991919539E+00,  1.440370319321518E+03,  4.318121584596428E+08, -1.128020747135642E+00,
2461030.500000000, A.D. 2025-Dec-21 00:00:00.0000, -1.878458556840865E+08,  3.881554929887511E+08, -2.064801014170510E+07, -1.348704012503926E+01, -7.732929802851974E+00,  1.187977311905282E+00,  1.440043341297719E+03,  4.317141329141762E+08, -1.141088319714735E+00,
2461031.500000000, A.D. 2025-Dec-22 00:00:00.0000, -1.890099771451660E+08,  3.874849820015711E+08, -2.054524173022522E+07, -1.346018517067059E+01, -7.788148302796264E+00,  1.190918992833170E+00,  1.439712597886721E+03,  4.316149785340255E+08, -1.154151169028599E+00,
2461032.500000000, A.D. 2025-Dec-23 00:00:00.0000, -1.901717703665479E+08,  3.868097026189833E+08, -2.044221970466250E+07, -1.343314566657273E+01, -7.843309269490495E+00,  1.193848002957040E+00,  1.439378090458959E+03,  4.315146957300377E+08, -1.167209231182239E+00,
2461033.500000000, A.D. 2025-Dec-24 00:00:00.0000, -1.913312193976600E+08,  3.861296598265867E+08, -2.033894516115399E+07, -1.340592148568463E+01, -7.898412361679928E+00,  1.196764310304405E+00,  1.439039820403363E+03,  4.314132849186027E+08, -1.180262441742897E+00,
2461034.500000000, A.D. 2025-Dec-25 00:00:00.0000, -1.924883082768721E+08,  3.854448586395614E+08, -2.023541919860899E+07, -1.337851249910377E+01, -7.953457235863699E+00,  1.199667882675433E+00,  1.438697789127507E+03,  4.313107465217011E+08, -1.193310735741097E+00,
2461035.500000000, A.D. 2025-Dec-26 00:00:00.0000, -1.936430210313380E+08,  3.847553041028637E+08, -2.013164291872874E+07, -1.335091857610526E+01, -8.008443546284655E+00,  1.202558687641651E+00,  1.438351998057769E+03,  4.312070809669497E+08, -1.206354047672103E+00,
2461036.500000000, A.D. 2025-Dec-27 00:00:00.0000, -1.947953416768390E+08,  3.840610012914207E+08, -2.002761742602612E+07, -1.332313958415863E+01, -8.063370944918537E+00,  1.205436692544496E+00,  1.438002448639479E+03,  4.311022886876482E+08, -1.219392311497605E+00,
2461037.500000000, A.D. 2025-Dec-28 00:00:00.0000, -1.959452542176282E+08,  3.833619553103276E+08, -1.992334382784584E+07, -1.329517538894236E+01, -8.118239081462322E+00,  1.208301864493714E+00,  1.437649142337080E+03,  4.309963701228250E+08, -1.232425460647411E+00,
2461038.500000000, A.D. 2025-Dec-29 00:00:00.0000, -1.970927426462762E+08,  3.826581712950447E+08, -1.981882323438439E+07, -1.326702585435702E+01, -8.173047603321450E+00,  1.211154170365676E+00,  1.437292080634273E+03,  4.308893257172830E+08, -1.245453428020701E+00,
2461039.500000000, A.D. 2025-Dec-30 00:00:00.0000, -1.982377909435184E+08,  3.819496544115955E+08, -1.971405675871016E+07, -1.323869084253669E+01, -8.227796155596597E+00,  1.213993576801600E+00,  1.436931265034177E+03,  4.307811559216454E+08, -1.258476145987448E+00,
2461040.500000000, A.D. 2025-Dec-31 00:00:00.0000, -1.993803830781027E+08,  3.812364098567673E+08, -1.960904551678415E+07, -1.321017021385973E+01, -8.282484381069247E+00,  1.216820050205749E+00,  1.436566697059476E+03,  4.306718611924018E+08, -1.271493546389084E+00,
2461041.500000000, A.D. 2026-Jan-01 00:00:00.0000, -2.005205030066382E+08,  3.805184428583115E+08, -1.950379062748013E+07, -1.318146382695841E+01, -8.337111920186564E+00,  1.219633556743609E+00,  1.436198378252574E+03,  4.305614419919530E+08, -1.284505560538941E+00,
2461042.500000000, A.D. 2026-Jan-02 00:00:00.0000, -2.016581346734445E+08,  3.797957586751467E+08, -1.939829321260577E+07, -1.315257153872795E+01, -8.391678411045673E+00,  1.222434062340012E+00,  1.435826310175747E+03,  4.304498987886576E+08, -1.297512119222481E+00,
2461043.500000000, A.D. 2026-Jan-03 00:00:00.0000, -2.027932620104026E+08,  3.790683625975614E+08, -1.929255439692304E+07, -1.312349320433558E+01, -8.446183489376905E+00,  1.225221532677330E+00,  1.435450494411293E+03,  4.303372320568769E+08, -1.310513152696530E+00,
2461044.500000000, A.D. 2026-Jan-04 00:00:00.0000, -2.039258689368052E+08,  3.783362599474204E+08, -1.918657530816971E+07, -1.309422867722804E+01, -8.500626788527340E+00,  1.227995933193517E+00,  1.435070932561689E+03,  4.302234422770209E+08, -1.323508590689551E+00,
2461045.500000000, A.D. 2026-Jan-05 00:00:00.0000, -2.050559393592090E+08,  3.775994560783707E+08, -1.908035707708029E+07, -1.306477780913997E+01, -8.555007939443062E+00,  1.230757229080286E+00,  1.434687626249738E+03,  4.301085299355941E+08, -1.336498362400359E+00,
2461046.500000000, A.D. 2026-Jan-06 00:00:00.0000, -2.061834571712869E+08,  3.768579563760499E+08, -1.897390083740735E+07, -1.303514045010183E+01, -8.609326570651206E+00,  1.233505385281253E+00,  1.434300577118725E+03,  4.299924955252410E+08, -1.349482396496925E+00,
2461047.500000000, A.D. 2026-Jan-07 00:00:00.0000, -2.073084062536809E+08,  3.761117662582961E+08, -1.886720772594322E+07, -1.300531644844737E+01, -8.663582308241889E+00,  1.236240366490032E+00,  1.433909786832569E+03,  4.298753395447920E+08, -1.362460621115283E+00,
2461048.500000000, A.D. 2026-Jan-08 00:00:00.0000, -2.084307704738562E+08,  3.753608911753588E+08, -1.876027888254148E+07, -1.297530565082177E+01, -8.717774775849840E+00,  1.238962137148399E+00,  1.433515257075979E+03,  4.297570624993098E+08, -1.375432963857950E+00,
2461049.500000000, A.D. 2026-Jan-09 00:00:00.0000, -2.095505336859555E+08,  3.746053366101128E+08, -1.865311545013897E+07, -1.294510790218860E+01, -8.771903594636042E+00,  1.241670661444322E+00,  1.433116989554605E+03,  4.296376649001353E+08, -1.388399351792902E+00,
2461050.500000000, A.D. 2026-Jan-10 00:00:00.0000, -2.106676797306538E+08,  3.738451080782717E+08, -1.854571857477766E+07, -1.291472304583788E+01, -8.825968383269114E+00,  1.244365903310085E+00,  1.432714985995191E+03,  4.295171472649338E+08, -1.401359711451877E+00,
2461051.500000000, A.D. 2026-Jan-11 00:00:00.0000, -2.117821924350144E+08,  3.730802111286046E+08, -1.843808940562689E+07, -1.288415092339380E+01, -8.879968757906866E+00,  1.247047826420372E+00,  1.432309248145734E+03,  4.293955101177416E+08, -1.414313968829017E+00,
