JDTDB,Date,X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,LT,RG,RR
2462879.500000000, A.D. 2031-Jan-13 00:00:00.0000, -3.037517953656733E+08,  3.729903364921563E+07,  2.538430515657800E+07, -1.921288939137794E+00, -2.158684934007348E+01, -1.287526747890380E+00,  1.024322786155054E+03,  3.070842458468319E+08, -8.279702737637625E-01,
2462880.500000000, A.D. 2031-Jan-14 00:00:00.0000, -3.039125964491060E+08,  3.543330226173700E+07,  2.527262913375510E+07, -1.800933819186137E+00, -2.160125573391348E+01, -1.297560160973854E+00,  1.024085726658144E+03,  3.070131771975613E+08, -8.171314001827563E-01,
2462881.500000000, A.D. 2031-Jan-15 00:00:00.0000, -3.040629925613856E+08,  3.356635767496142E+07,  2.516008784125286E+07, -1.680433969294929E+00, -2.161493238727661E+01, -1.307556057042421E+00,  1.023851796040167E+03,  3.069430465625964E+08, -8.062570504521628E-01,
2462882.500000000, A.D. 2031-Jan-16 00:00:00.0000, -3.042029714168902E+08,  3.169826300780697E+07,  2.504668454166821E+07, -1.559794463512203E+00, -2.162787770207239E+01, -1.317513947246978E+00,  1.023621004463953E+03,  3.068738569886774E+08, -7.953476510248860E-01,
2462883.500000000, A.D. 2031-Jan-17 00:00:00.0000, -3.043325211693137E+08,  2.982908151544169E+07,  2.493242253978270E+07, -1.439020397073561E+00, -2.164009012251232E+01, -1.327433343948091E+00,  1.023393361968963E+03,  3.068056114855592E+08, -7.844036315694924E-01,
2462884.500000000, A.D. 2031-Jan-18 00:00:00.0000, -3.044516304134790E+08,  2.795887658561461E+07,  2.481730518245579E+07, -1.318116885985053E+00, -2.165156813543352E+01, -1.337313760769124E+00,  1.023168878470371E+03,  3.067383130257359E+08, -7.734254249345258E-01,
2462885.500000000, A.D. 2031-Jan-19 00:00:00.0000, -3.045602881871138E+08,  2.608771173495923E+07,  2.470133585851341E+07, -1.197089066598864E+00, -2.166231027061401E+01, -1.347154712649302E+00,  1.022947563758151E+03,  3.066719645441676E+08, -7.624134671132852E-01,
2462886.500000000, A.D. 2031-Jan-20 00:00:00.0000, -3.046584839725901E+08,  2.421565060527001E+07,  2.458451799863197E+07, -1.075942095182341E+00, -2.167231510108363E+01, -1.356955715897024E+00,  1.022729427496171E+03,  3.066065689380097E+08, -7.513681972091354E-01,
2462887.500000000, A.D. 2031-Jan-21 00:00:00.0000, -3.047462076986260E+08,  2.234275695975212E+07,  2.446685507521779E+07, -9.546811474812126E-01, -2.168158124342782E+01, -1.366716288243156E+00,  1.022514479221309E+03,  3.065421290663460E+08, -7.402900574003161E-01,
2462888.500000000, A.D. 2031-Jan-22 00:00:00.0000, -3.048234497419497E+08,  2.046909467924539E+07,  2.434835060228183E+07, -8.333114182758012E-01, -2.169010735808698E+01, -1.376435948894543E+00,  1.022302728342568E+03,  3.064786477499248E+08, -7.291794929058535E-01,
2462889.500000000, A.D. 2031-Jan-23 00:00:00.0000, -3.048902009289243E+08,  1.859472775842257E+07,  2.422900813530993E+07, -7.118381209324399E-01, -2.169789214964770E+01, -1.386114218587347E+00,  1.022094184140206E+03,  3.064161277708969E+08, -7.180369519501272E-01,
2462890.500000000, A.D. 2031-Jan-24 00:00:00.0000, -3.049464525371346E+08,  1.671972030196270E+07,  2.410883127112833E+07, -5.902664869489155E-01, -2.170493436712876E+01, -1.395750619640488E+00,  1.021888855764872E+03,  3.063545718725583E+08, -7.068628857276891E-01,
2462891.500000000, A.D. 2031-Jan-25 00:00:00.0000, -3.049921962969334E+08,  1.484413652069996E+07,  2.398782364776460E+07, -4.686017654950626E-01, -2.171123280426102E+01, -1.405344676009033E+00,  1.021686752236758E+03,  3.062939827590947E+08, -6.956577483672201E-01,
2462892.500000000, A.D. 2031-Jan-26 00:00:00.0000, -3.050274243929486E+08,  1.296804072774883E+07,  2.386598894430399E+07, -3.468492229475678E-01, -2.171678629976142E+01, -1.414895913337642E+00,  1.021487882444760E+03,  3.062343630953296E+08, -6.844219968957014E-01,
2462893.500000000, A.D. 2031-Jan-27 00:00:00.0000, -3.050521294655493E+08,  1.109149733460554E+07,  2.374333088074116E+07, -2.250141424205875E-01, -2.172159373760025E+01, -1.424403859013860E+00,  1.021292255145643E+03,  3.061757155064754E+08, -6.731560912012454E-01,
2462894.500000000, A.D. 2031-Jan-28 00:00:00.0000, -3.050663046122720E+08,  9.214570847226935E+06,  2.361985321782727E+07, -1.031018232914705E-01, -2.172565404726242E+01, -1.433868042221394E+00,  1.021099878963227E+03,  3.061180425778883E+08, -6.618604939954734E-01,
2462895.500000000, A.D. 2031-Jan-29 00:00:00.0000, -3.050699433892043E+08,  7.337325862086920E+06,  2.349555975691248E+07,  1.888241927830999E-02, -2.172896620400281E+01, -1.443287993993328E+00,  1.020910762387575E+03,  3.060613468548249E+08, -6.505356707754212E-01,
2462896.500000000, A.D. 2031-Jan-30 00:00:00.0000, -3.050630398123286E+08,  5.459827062211115E+06,  2.337045433978390E+07,  1.409332548264806E-01, -2.173152922909544E+01, -1.452663247265283E+00,  1.020724913774197E+03,  3.060056308422046E+08, -6.391820897845319E-01,
2462897.500000000, A.D. 2031-Jan-31 00:00:00.0000, -3.050455883588228E+08,  3.582139213190286E+06,  2.324454084849890E+07,  2.630453380778736E-01, -2.173334219007634E+01, -1.461993336928450E+00,  1.020542341343267E+03,  3.059508970043731E+08, -6.278002219731581E-01,
2462898.500000000, A.D. 2031-Feb-01 00:00:00.0000, -3.050175839683182E+08,  1.704327159172998E+06,  2.311782320521386E+07,  3.852133094361381E-01, -2.173440420098046E+01, -1.471277799882563E+00,  1.020363053178845E+03,  3.058971477648706E+08, -6.163905409578986E-01,
2462899.500000000, A.D. 2031-Feb-02 00:00:00.0000, -3.049790220441164E+08, -1.735441811618693E+05,  2.299030537200837E+07,  5.074317954801262E-01, -2.173471442257250E+01, -1.480516175088770E+00,  1.020187057228113E+03,  3.058443855062025E+08, -6.049535229807348E-01,
2462900.500000000, A.D. 2031-Feb-03 00:00:00.0000, -3.049298984543622E+08, -2.051409818652362E+06,  2.286199135070478E+07,  6.296954094638729E-01, -2.173427206257159E+01, -1.489708003622426E+00,  1.020014361300631E+03,  3.057926125696161E+08, -5.934896468669623E-01,
2462901.500000000, A.D. 2031-Feb-04 00:00:00.0000, -3.048702095331721E+08, -3.929204697719773E+06,  2.273288518268334E+07,  7.519987518208997E-01, -2.173307637587013E+01, -1.498852828725751E+00,  1.019844973067592E+03,  3.057418312548773E+08, -5.819993939827429E-01,
2462902.500000000, A.D. 2031-Feb-05 00:00:00.0000, -3.047999520817211E+08, -5.806863700453671E+06,  2.260299094869265E+07,  8.743364106722993E-01, -2.173112666474645E+01, -1.507950195860430E+00,  1.019678900061102E+03,  3.056920438200540E+08, -5.704832481918066E-01,
2462903.500000000, A.D. 2031-Feb-06 00:00:00.0000, -3.047191233692840E+08, -7.684321650715007E+06,  2.247231276865565E+07,  9.967029623387597E-01, -2.172842227907172E+01, -1.516999652760122E+00,  1.019516149673458E+03,  3.056432524813018E+08, -5.589416958115404E-01,
2462904.500000000, A.D. 2031-Feb-07 00:00:00.0000, -3.046277211342325E+08, -9.561513318256877E+06,  2.234085480147107E+07,  1.119092971856621E+00, -2.172496261651095E+01, -1.526000749482845E+00,  1.019356729156457E+03,  3.055954594126545E+08, -5.473752255686214E-01,
2462905.500000000, A.D. 2031-Feb-08 00:00:00.0000, -3.045257435849882E+08, -1.143837342286237E+07,  2.220862124481033E+07,  1.241500993497698E+00, -2.172074712271814E+01, -1.534953038463358E+00,  1.019200645620701E+03,  3.055486667458168E+08, -5.357843285540024E-01,
2462906.500000000, A.D. 2031-Feb-09 00:00:00.0000, -3.044131894009295E+08, -1.331483663849904E+07,  2.207561633490989E+07,  1.363921571293224E+00, -2.171577529152584E+01, -1.543856074565397E+00,  1.019047906034925E+03,  3.055028765699633E+08, -5.241694981776389E-01,
2462907.500000000, A.D. 2031-Feb-10 00:00:00.0000, -3.042900577332543E+08, -1.519083759748954E+07,  2.194184434635922E+07,  1.486349239561981E+00, -2.171004666512895E+01, -1.552709415133968E+00,  1.018898517225337E+03,  3.054580909315391E+08, -5.125312301231040E-01,
2462908.500000000, A.D. 2031-Feb-11 00:00:00.0000, -3.041563482057952E+08, -1.706631089469783E+07,  2.180730959188408E+07,  1.608778523442361E+00, -2.170356083426321E+01, -1.561512620047552E+00,  1.018752485874963E+03,  3.054143118340654E+08, -5.008700223018335E-01,
2462909.500000000, A.D. 2031-Feb-12 00:00:00.0000, -3.040120609157909E+08, -1.894119109173070E+07,  2.167201642212543E+07,  1.731203939430023E+00, -2.169631743837752E+01, -1.570265251770384E+00,  1.018609818523019E+03,  3.053715412379498E+08, -4.891863748087731E-01,
2462910.500000000, A.D. 2031-Feb-13 00:00:00.0000, -3.038571964346080E+08, -2.081541272115372E+07,  2.153596922541369E+07,  1.853619995918438E+00, -2.168831616580206E+01, -1.578966875404698E+00,  1.018470521564284E+03,  3.053297810602987E+08, -4.774807898766276E-01,
2462911.500000000, A.D. 2031-Feb-14 00:00:00.0000, -3.036917558084188E+08, -2.268891029072174E+07,  2.139917242753865E+07,  1.976021193746410E+00, -2.167955675390997E+01, -1.587617058743171E+00,  1.018334601248490E+03,  3.052890331747347E+08, -4.657537718329515E-01,
2462912.500000000, A.D. 2031-Feb-15 00:00:00.0000, -3.035157405588294E+08, -2.456161828762295E+07,  2.126163049151465E+07,  2.098402026750756E+00, -2.167003898927379E+01, -1.596215372321432E+00,  1.018202063679727E+03,  3.052492994112177E+08, -4.540058270582082E-01,
2462913.500000000, A.D. 2031-Feb-16 00:00:00.0000, -3.033291526834607E+08, -2.643347118273629E+07,  2.112334791734140E+07,  2.220756982325400E+00, -2.165976270781645E+01, -1.604761389470782E+00,  1.018072914815853E+03,  3.052105815558690E+08, -4.422374639460867E-01,
2462914.500000000, A.D. 2031-Feb-17 00:00:00.0000, -3.031319946564808E+08, -2.830440343490160E+07,  2.098432924176006E+07,  2.343080541987445E+00, -2.164872779495683E+01, -1.613254686371187E+00,  1.017947160467923E+03,  3.051728813507992E+08, -4.304491928666507E-01,
2462915.500000000, A.D. 2031-Feb-18 00:00:00.0000, -3.029242694290879E+08, -3.017434949520203E+07,  2.084457903800492E+07,  2.465367181951713E+00, -2.163693418575009E+01, -1.621694842104667E+00,  1.017824806299625E+03,  3.051362004939383E+08, -4.186415261337614E-01,
2462916.500000000, A.D. 2031-Feb-19 00:00:00.0000, -3.027059804299437E+08, -3.204324381125898E+07,  2.070410191555022E+07,  2.587611373713747E+00, -2.162438186501285E+01, -1.630081438708304E+00,  1.017705857826717E+03,  3.051005406388700E+08, -4.068149779776884E-01,
2462917.500000000, A.D. 2031-Feb-20 00:00:00.0000, -3.024771315655548E+08, -3.391102083153588E+07,  2.056290251985265E+07,  2.709807584644743E+00, -2.161107086745722E+01, -1.638414061229124E+00,  1.017590320416487E+03,  3.050659033946661E+08, -3.949700645244362E-01,
2462918.500000000, A.D. 2031-Feb-21 00:00:00.0000, -3.022377272206034E+08, -3.577761500965495E+07,  2.042098553208881E+07,  2.831950278597271E+00, -2.159700127780030E+01, -1.646692297778037E+00,  1.017478199287201E+03,  3.050322903257239E+08, -3.831073037833761E-01,
