            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2461010.500000000, A.D. 2025-Dec-01 00:00:00.0000,  2.343437274938412E+08,  2.203430484388553E+08,  8.064906393616368E+07, -1.502725105255111E+01,  1.461622314719826E+01, -6.900369088849638E-01,  1.106167710443002E+03,  3.316207368739398E+08, -1.075354016968144E+00,
2461011.500000000, A.D. 2025-Dec-02 00:00:00.0000,  2.330421946429744E+08,  2.216028906614080E+08,  8.058834914675827E+07, -1.510076622149127E+01,  1.454671555042918E+01, -7.153983847197454E-01,  1.105859243175093E+03,  3.315282607134808E+08, -1.065291566665286E+00,
2461012.500000000, A.D. 2025-Dec-03 00:00:00.0000,  2.317343251550515E+08,  2.228567078274529E+08,  8.052544304711644E+07, -1.517393193641448E+01,  1.447675453385720E+01, -7.407615329569435E-01,  1.105553681313454E+03,  3.314366555719090E+08, -1.055191592560181E+00,
2461013.500000000, A.D. 2025-Dec-04 00:00:00.0000,  2.304201493600135E+08,  2.241044608363819E+08,  8.046034553163779E+07, -1.524674502483983E+01,  1.440634183498847E+01, -7.661254528289865E-01,  1.105251035629168E+03,  3.313459246783140E+08, -1.045054395385472E+00,
2461014.500000000, A.D. 2025-Dec-05 00:00:00.0000,  2.290996978615262E+08,  2.253461107388957E+08,  8.039305657265587E+07, -1.531920232303818E+01,  1.433547921888126E+01, -7.914892410830783E-01,  1.104951316806170E+03,  3.312560712356583E+08, -1.034880279147078E+00,
2461015.500000000, A.D. 2025-Dec-06 00:00:00.0000,  2.277730015362194E+08,  2.265816187393960E+08,  8.032357622065055E+07, -1.539130067615855E+01,  1.426416847841314E+01, -8.168519920393811E-01,  1.104654535440341E+03,  3.311670984205078E+08, -1.024669550830329E+00,
2461016.500000000, A.D. 2025-Dec-07 00:00:00.0000,  2.264400915329112E+08,  2.278109461984002E+08,  8.025190460445538E+07, -1.546303693843911E+01,  1.419241143453791E+01, -8.422127976427660E-01,  1.104360702038692E+03,  3.310790093827850E+08, -1.014422520162358E+00,
2461017.500000000, A.D. 2025-Dec-08 00:00:00.0000,  2.251009992718108E+08,  2.290340546349774E+08,  8.017804193146087E+07, -1.553440797348683E+01,  1.412020993651488E+01, -8.675707475109897E-01,  1.104069827018597E+03,  3.309918072455399E+08, -1.004139499430752E+00,
2461018.500000000, A.D. 2025-Dec-09 00:00:00.0000,  2.237557564436954E+08,  2.302509057292024E+08,  8.010198848781322E+07, -1.560541065460859E+01,  1.404756586210011E+01, -8.929249289816976E-01,  1.103781920707077E+03,  3.309054951047356E+08, -9.938208033534114E-01,
2461019.500000000, A.D. 2025-Dec-10 00:00:00.0000,  2.224043950090564E+08,  2.314614613246250E+08,  8.002374463860956E+07, -1.567604186517797E+01,  1.397448111769562E+01, -9.182744271599708E-01,  1.103496993340110E+03,  3.308200760290413E+08, -9.834667489919638E-01,
2461020.500000000, A.D. 2025-Dec-11 00:00:00.0000,  2.210469471972127E+08,  2.326656834307494E+08,  7.994331082808863E+07, -1.574629849902413E+01,  1.390095763845668E+01, -9.436183249676811E-01,  1.103215055061969E+03,  3.307355530596331E+08, -9.730776556999362E-01,
2461021.500000000, A.D. 2025-Dec-12 00:00:00.0000,  2.196834455053905E+08,  2.338635342255219E+08,  7.986068757981704E+07, -1.581617746083201E+01,  1.382699738836014E+01, -9.689557031953155E-01,  1.102936115924561E+03,  3.306519292099971E+08, -9.626538450973930E-01,
2461022.500000000, A.D. 2025-Dec-13 00:00:00.0000,  2.183139226977677E+08,  2.350549760578231E+08,  7.977587549687147E+07, -1.588567566654607E+01,  1.375260236023833E+01, -9.942856405566571E-01,  1.102660185886775E+03,  3.305692074657333E+08, -9.521956410642679E-01,
2461023.500000000, A.D. 2025-Dec-14 00:00:00.0000,  2.169384118044834E+08,  2.362399714499609E+08,  7.968887526201513E+07, -1.595479004377188E+01,  1.367777457578323E+01, -1.019607213746364E+00,  1.102387274813835E+03,  3.304873907843611E+08, -9.417033697463401E-01,
2461024.500000000, A.D. 2025-Dec-15 00:00:00.0000,  2.155569461206140E+08,  2.374184831001637E+08,  7.959968763787003E+07, -1.602351753217224E+01,  1.360251608552605E+01, -1.044919497500397E+00,  1.102117392476640E+03,  3.304064820951225E+08, -9.311773595687812E-01,
2461025.500000000, A.D. 2025-Dec-16 00:00:00.0000,  2.141695592051139E+08,  2.385904738850699E+08,  7.950831346708323E+07, -1.609185508385565E+01,  1.352682896879646E+01, -1.070221564659048E+00,  1.101850548551105E+03,  3.303264842987842E+08, -9.206179412534610E-01,
2461026.500000000, A.D. 2025-Dec-17 00:00:00.0000,  2.127762848797238E+08,  2.397559068622142E+08,  7.941475367248808E+07, -1.615979966375619E+01,  1.345071533366541E+01, -1.095512486232375E+00,  1.101586752617503E+03,  3.302474002674390E+08, -9.100254478373331E-01,
2461027.500000000, A.D. 2025-Dec-18 00:00:00.0000,  2.113771572278470E+08,  2.409147452725080E+08,  7.931900925725920E+07, -1.622734825000483E+01,  1.337417731687475E+01, -1.120791331467740E+00,  1.101326014159784E+03,  3.301692328443045E+08, -8.994002146900238E-01,
2461028.500000000, A.D. 2025-Dec-19 00:00:00.0000,  2.099722105933928E+08,  2.420669525427126E+08,  7.922108130506191E+07, -1.629449783429216E+01,  1.329721708375622E+01, -1.146057167919205E+00,  1.101068342564912E+03,  3.300919848435209E+08, -8.887425795293310E-01,
2461029.500000000, A.D. 2025-Dec-20 00:00:00.0000,  2.085614795795900E+08,  2.432124922879060E+08,  7.912097098019540E+07, -1.636124542222341E+01,  1.321983682814182E+01, -1.171309061518579E+00,  1.100813747122177E+03,  3.300156590499478E+08, -8.780528824339365E-01,
2461030.500000000, A.D. 2025-Dec-21 00:00:00.0000,  2.071449990477695E+08,  2.443513283139409E+08,  7.901867952772997E+07, -1.642758803366621E+01,  1.314203877226715E+01, -1.196546076647858E+00,  1.100562237022520E+03,  3.299402582189597E+08, -8.673314658529350E-01,
2461031.500000000, A.D. 2025-Dec-22 00:00:00.0000,  2.057228041161169E+08,  2.454834246198946E+08,  7.891420827363758E+07, -1.649352270309200E+01,  1.306382516666885E+01, -1.221767276212904E+00,  1.100313821357844E+03,  3.298657850762409E+08, -8.565786746120415E-01,
2461032.500000000, A.D. 2025-Dec-23 00:00:00.0000,  2.042949301583969E+08,  2.466087454005097E+08,  7.880755862491603E+07, -1.655904647991180E+01,  1.298519829007711E+01, -1.246971721718229E+00,  1.100068509120332E+03,  3.297922423175797E+08, -8.457948559165465E-01,
2461033.500000000, A.D. 2025-Dec-24 00:00:00.0000,  2.028614128026474E+08,  2.477272550486246E+08,  7.869873206970720E+07, -1.662415642880693E+01,  1.290616044930363E+01, -1.272158473342730E+00,  1.099826309201759E+03,  3.297196326086634E+08, -8.349803593510594E-01,
