JDTDB,Date,X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,LT,RG,RR
2461828.500000000, A.D. 2028-Feb-27 00:00:00.0000, -4.117832560539134E+07, -3.817113214620299E+08, -1.270497944027275E+06,  1.711214420260941E+01, -3.479428557806740E+00, -1.044970136899361E-01,  1.280646360863242E+03,  3.839281203519463E+08,  1.624316003790120E+00,
2461829.500000000, A.D. 2028-Feb-28 00:00:00.0000, -3.969948005538053E+07, -3.820086032000918E+08, -1.279515347589165E+06,  1.712034028428249E+01, -3.402097205679790E+00, -1.042389229037053E-01,  1.281113080163943E+03,  3.840680392782996E+08,  1.614545095453298E+00,
2461830.500000000, A.D. 2028-Feb-29 00:00:00.0000, -3.821993967666192E+07, -3.822992045710742E+08, -1.288510385593444E+06,  1.712822829664085E+01, -3.324790572240136E+00, -1.039792935184589E-01,  1.281576980963182E+03,  3.842071132391714E+08,  1.604756643021539E+00,
2461831.500000000, A.D. 2028-Mar-01 00:00:00.0000, -3.673973106152337E+07, -3.825831277472200E+08, -1.297482925382048E+06,  1.713580881580214E+01, -3.247509502709296E+00, -1.037181319391041E-01,  1.282038058226660E+03,  3.843453407253174E+08,  1.594950798335391E+00,
2461832.500000000, A.D. 2028-Mar-02 00:00:00.0000, -3.525888075255222E+07, -3.828603749735920E+08, -1.306432834848672E+06,  1.714308241612222E+01, -3.170254837523818E+00, -1.034554445316958E-01,  1.282496306963725E+03,  3.844827202405775E+08,  1.585127712432223E+00,
2461833.500000000, A.D. 2028-Mar-03 00:00:00.0000, -3.377741524278819E+07, -3.831309485676623E+08, -1.315359982435554E+06,  1.715004967017626E+01, -3.093027412395082E+00, -1.031912376239594E-01,  1.282951722227137E+03,  3.846192503018067E+08,  1.575287535560947E+00,
2461834.500000000, A.D. 2028-Mar-04 00:00:00.0000, -3.229536097587812E+07, -3.833948509189062E+08, -1.324264237129688E+06,  1.715671114874083E+01, -3.015828058367872E+00, -1.029255175057782E-01,  1.283404299112849E+03,  3.847549294388082E+08,  1.565430417195627E+00,
2461835.500000000, A.D. 2028-Mar-05 00:00:00.0000, -3.081274434623204E+07, -3.836520844884018E+08, -1.333145468460143E+06,  1.716306742077687E+01, -2.938657601878755E+00, -1.026582904297382E-01,  1.283854032759780E+03,  3.848897561942668E+08,  1.555556506049031E+00,
2461836.500000000, A.D. 2028-Mar-06 00:00:00.0000, -2.932959169918080E+07, -3.839026518084345E+08, -1.342003546494603E+06,  1.716911905341349E+01, -2.861516864813588E+00, -1.023895626116746E-01,  1.284300918349599E+03,  3.850237291236835E+08,  1.545665950085447E+00,
2461837.500000000, A.D. 2028-Mar-07 00:00:00.0000, -2.784592933113498E+07, -3.841465554821061E+08, -1.350838341836095E+06,  1.717486661193269E+01, -2.784406664564294E+00, -1.021193402312159E-01,  1.284744951106514E+03,  3.851568467953117E+08,  1.535758896532939E+00,
2461838.500000000, A.D. 2028-Mar-08 00:00:00.0000, -2.636178348974511E+07, -3.843837981829488E+08, -1.359649725620151E+06,  1.718031065975452E+01, -2.707327814085055E+00, -1.018476294323251E-01,  1.285186126297059E+03,  3.852891077900938E+08,  1.525835491895193E+00,
2461839.500000000, A.D. 2028-Mar-09 00:00:00.0000, -2.487718037406320E+07, -3.846143826545444E+08, -1.368437569511503E+06,  1.718545175842301E+01, -2.630281121948253E+00, -1.015744363238686E-01,  1.285624439229887E+03,  3.854205107015994E+08,  1.515895881963301E+00,
2461840.500000000, A.D. 2028-Mar-10 00:00:00.0000, -2.339214613470536E+07, -3.848383117101480E+08, -1.377201745701343E+06,  1.719029046759257E+01, -2.553267392400005E+00, -1.012997669801944E-01,  1.286059885255565E+03,  3.855510541359638E+08,  1.505940211827311E+00,
2461841.500000000, A.D. 2028-Mar-11 00:00:00.0000, -2.190670687401569E+07, -3.850555882323170E+08, -1.385942126904130E+06,  1.719482734501498E+01, -2.476287425415399E+00, -1.010236274417226E-01,  1.286492459766378E+03,  3.856807367118286E+08,  1.495968625887695E+00,
2461842.500000000, A.D. 2028-Mar-12 00:00:00.0000, -2.042088864623114E+07, -3.852662151725436E+08, -1.394658586354703E+06,  1.719906294652678E+01, -2.399342016753584E+00, -1.007460237155531E-01,  1.286922158196128E+03,  3.858095570602819E+08,  1.485981267866845E+00,
2461843.500000000, A.D. 2028-Mar-13 00:00:00.0000, -1.893471745764763E+07, -3.854701955508937E+08, -1.403350997805625E+06,  1.720299782603729E+01, -2.322431958012853E+00, -1.004669617761185E-01,  1.287348976019939E+03,  3.859375138248007E+08,  1.475978280820771E+00,
2461844.500000000, A.D. 2028-Mar-14 00:00:00.0000, -1.744821926678692E+07, -3.856675324556496E+08, -1.412019235524237E+06,  1.720663253551702E+01, -2.245558036685777E+00, -1.001864475658695E-01,  1.287772908754074E+03,  3.860646056611936E+08,  1.465959807151045E+00,
2461845.500000000, A.D. 2028-Mar-15 00:00:00.0000, -1.596141998456470E+07, -3.858582290429575E+08, -1.420663174289882E+06,  1.720996762498665E+01, -2.168721036214495E+00, -9.990448699601029E-02,  1.288193951955739E+03,  3.861908312375449E+08,  1.455925988617097E+00,
2461846.500000000, A.D. 2028-Mar-16 00:00:00.0000, -1.447434547445948E+07, -3.860422885364801E+08, -1.429282689391345E+06,  1.721300364250659E+01, -2.091921736046289E+00, -9.962108594730001E-02,  1.288612101222905E+03,  3.863161892341598E+08,  1.445876966348989E+00,
2461847.500000000, A.D. 2028-Mar-17 00:00:00.0000, -1.298702155268241E+07, -3.862197142270534E+08, -1.437877656624317E+06,  1.721574113416703E+01, -2.015160911689598E+00, -9.933625027092829E-02,  1.289027352194130E+03,  3.864406783435099E+08,  1.435812880860845E+00,
2461848.500000000, A.D. 2028-Mar-18 00:00:00.0000, -1.149947398834787E+07, -3.863905094723498E+08, -1.446447952288628E+06,  1.721818064407890E+01, -1.938439334770560E+00, -9.904998578949664E-02,  1.289439700548377E+03,  3.865642972701817E+08,  1.425733872064993E+00,
2461849.500000000, A.D. 2028-Mar-19 00:00:00.0000, -1.001172850364487E+07, -3.865546776965442E+08, -1.454993453186065E+06,  1.722032271436538E+01, -1.861757773090234E+00, -9.876229829810368E-02,  1.289849142004848E+03,  3.866870447308245E+08,  1.415640079287003E+00,
2461850.500000000, A.D. 2028-Mar-20 00:00:00.0000, -8.523810774009131E+06, -3.867122223899864E+08, -1.463514036618054E+06,  1.722216788515464E+01, -1.785116990682668E+00, -9.847319356559026E-02,  1.290255672322819E+03,  3.868089194541005E+08,  1.405531641281791E+00,
2461851.500000000, A.D. 2028-Mar-21 00:00:00.0000, -7.035746428295692E+06, -3.868631471088781E+08, -1.472009580383152E+06,  1.722371669457349E+01, -1.708517747873932E+00, -9.818267733594177E-02,  1.290659287301471E+03,  3.869299201806362E+08,  1.395408696250899E+00,
2461852.500000000, A.D. 2028-Mar-22 00:00:00.0000, -5.547561048952094E+06, -3.870074554749552E+08, -1.480479962775379E+06,  1.722496967874259E+01, -1.631960801342253E+00, -9.789075532990987E-02,  1.291059982779739E+03,  3.870500456629755E+08,  1.385271381861140E+00,
2461853.500000000, A.D. 2028-Mar-23 00:00:00.0000, -4.059280172191829E+06, -3.871451511751752E+08, -1.488925062581956E+06,  1.722592737177327E+01, -1.555446904179485E+00, -9.759743324687276E-02,  1.291457754636158E+03,  3.871692946655347E+08,  1.375119835264839E+00,
2461854.500000000, A.D. 2028-Mar-24 00:00:00.0000, -2.570929288168021E+06, -3.872762379614102E+08, -1.497344759081781E+06,  1.722659030576651E+01, -1.478976805953839E+00, -9.730271676699465E-02,  1.291852598788720E+03,  3.872876659645581E+08,  1.364954193121634E+00,
2461855.500000000, A.D. 2028-Mar-25 00:00:00.0000, -1.082533841147078E+06, -3.874007196501447E+08, -1.505738932043791E+06,  1.722695901081436E+01, -1.402551252774266E+00, -9.700661155372298E-02,  1.292244511194732E+03,  3.874051583480771E+08,  1.354774591622290E+00,
2461856.500000000, A.D. 2028-Mar-26 00:00:00.0000,  4.058807703179176E+05, -3.875186001221803E+08, -1.514107461725503E+06,  1.722703401500461E+01, -1.326170987356184E+00, -9.670912325669284E-02,  1.292633487850688E+03,  3.875217706158708E+08,  1.344581166514265E+00,
2461857.500000000, A.D. 2028-Mar-27 00:00:00.0000,  1.894289193214373E+06, -3.876298833223450E+08, -1.522450228872150E+06,  1.722681584442928E+01, -1.249836749088844E+00, -9.641025751509247E-02,  1.293019524792144E+03,  3.876375015794289E+08,  1.334374053129418E+00,
2461858.500000000, A.D. 2028-Mar-28 00:00:00.0000,  3.382666119898282E+06, -3.877345732592086E+08, -1.530767114715934E+06,  1.722630502319768E+01, -1.173549274103895E+00, -9.611001996155072E-02,  1.293402618093602E+03,  3.877523500619161E+08,  1.324153386413512E+00,
2461859.500000000, A.D. 2028-Mar-29 00:00:00.0000,  4.870986287923682E+06, -3.878326740048045E+08, -1.539058000975490E+06,  1.722550207345529E+01, -1.097309295345183E+00, -9.580841622663921E-02,  1.293782763868402E+03,  3.878663148981417E+08,  1.313919300957701E+00,
2461860.500000000, A.D. 2028-Mar-30 00:00:00.0000,  6.359224479874039E+06, -3.879241896943575E+08, -1.547322769856066E+06,  1.722440751540931E+01, -1.021117542638815E+00, -9.550545194400484E-02,  1.294159958268627E+03,  3.879793949345291E+08,  1.303671931031193E+00,
2461861.500000000, A.D. 2028-Mar-31 00:00:00.0000,  7.847355523196171E+06, -3.880091245260168E+08, -1.555561304050088E+06,  1.722302186736243E+01, -9.449747427630621E-01, -9.520113275623221E-02,  1.294534197485015E+03,  3.880915890290900E+08,  1.293411410614881E+00,
2461862.500000000, A.D. 2028-Apr-01 00:00:00.0000,  9.335354290037483E+06, -3.880874827605966E+08, -1.563773486738026E+06,  1.722134564575591E+01, -8.688816195165033E-01, -9.489546432141199E-02,  1.294905477746878E+03,  3.882028960514008E+08,  1.283137873434616E+00,
2461863.500000000, A.D. 2028-Apr-02 00:00:00.0000,  1.082319569708741E+07, -3.881592687213204E+08, -1.571959201590091E+06,  1.721937936522385E+01, -7.928388937829111E-01, -9.458845232046170E-02,  1.295273795322036E+03,  3.883133148825818E+08,  1.272851452992919E+00,
2461864.500000000, A.D. 2028-Apr-03 00:00:00.0000,  1.231085470542403E+07, -3.882244867935726E+08, -1.580118332768738E+06,  1.721712353865950E+01, -7.168472835901387E-01, -9.428010246505572E-02,  1.295639146516753E+03,  3.884228444152796E+08,  1.262552282596771E+00,
2461865.500000000, A.D. 2028-Apr-04 00:00:00.0000,  1.379830632036704E+07, -3.882831414246534E+08, -1.588250764931411E+06,  1.721457867729536E+01, -6.409075041599144E-01, -9.397042050606791E-02,  1.296001527675691E+03,  3.885314835536503E+08,  1.252240495378781E+00,
2461866.500000000, A.D. 2028-Apr-05 00:00:00.0000,  1.528552559133821E+07, -3.883352371235386E+08, -1.596356383234531E+06,  1.721174529079711E+01, -5.650202679444291E-01, -9.365941224220151E-02,  1.296360935181852E+03,  3.886392312133461E+08,  1.241916224308050E+00,
2461867.500000000, A.D. 2028-Apr-06 00:00:00.0000,  1.677248761173057E+07, -3.883807784606408E+08, -1.604435073337853E+06,  1.720862388737182E+01, -4.891862846440294E-01, -9.334708352838111E-02,  1.296717365456540E+03,  3.887460863215006E+08,  1.231579602185485E+00,
2461868.500000000, A.D. 2028-Apr-07 00:00:00.0000,  1.825916751878754E+07, -3.884197700675716E+08, -1.612486721409649E+06,  1.720521497388811E+01, -4.134062612006142E-01, -9.303344028325070E-02,  1.297070814959304E+03,  3.888520478167128E+08,  1.221230761618495E+00,
2461869.500000000, A.D. 2028-Apr-08 00:00:00.0000,  1.974554049349277E+07, -3.884522166369023E+08, -1.620511214132667E+06,  1.720151905600529E+01, -3.376809017587702E-01, -9.271848849485087E-02,  1.297421280187874E+03,  3.889571146490294E+08,  1.210869834967347E+00,
2461870.500000000, A.D. 2028-Apr-09 00:00:00.0000,  2.123158176047143E+07, -3.884781229219182E+08, -1.628508438710034E+06,  1.719753663830513E+01, -2.620109075885067E-01, -9.240223422340361E-02,  1.297768757678082E+03,  3.890612857799186E+08,  1.200496954257035E+00,
2461871.500000000, A.D. 2028-Apr-10 00:00:00.0000,  2.271726658790247E+07, -3.884974937363666E+08, -1.636478282871455E+06,  1.719326822441581E+01, -1.863969769612273E-01, -9.208468359955073E-02,  1.298113244003749E+03,  3.891645601822375E+08,  1.190112251045807E+00,
2461872.500000000, A.D. 2028-Apr-11 00:00:00.0000,  2.420257028744101E+07, -3.885103339541893E+08, -1.644420634879380E+06,  1.718871431711625E+01, -1.108398049757803E-01, -9.176584281671138E-02,  1.298454735776517E+03,  3.892669368401825E+08,  1.179715856246356E+00,
2461873.500000000, A.D. 2028-Apr-12 00:00:00.0000,  2.568746821414813E+07, -3.885166485092398E+08, -1.652335383533329E+06,  1.718387541840081E+01, -3.534008333221830E-02, -9.144571811553152E-02,  1.298793229645641E+03,  3.893684147492253E+08,  1.169307899895452E+00,
2461874.500000000, A.D. 2028-Apr-13 00:00:00.0000,  2.717193576642382E+07, -3.885164423949779E+08, -1.660222418173313E+06,  1.717875202948774E+01,  4.010149994383772E-02, -9.112431575914032E-02,  1.299128722297693E+03,  3.894689929160249E+08,  1.158888510872709E+00,
2461875.500000000, A.D. 2028-Apr-14 00:00:00.0000,  2.865594838593739E+07, -3.885097206641391E+08, -1.668081628680080E+06,  1.717334465074145E+01,  1.154842608077874E-01, -9.080164199796854E-02,  1.299461210456182E+03,  3.895686703583142E+08,  1.148457816583107E+00,
2461876.500000000, A.D. 2028-Apr-15 00:00:00.0000,  3.013948155754688E+07, -3.884964884283767E+08, -1.675912905472517E+06,  1.716765378149792E+01,  1.908075195208910E-01, -9.047770302420120E-02,  1.299790690881082E+03,  3.896674461047577E+08,  1.138015942612643E+00,
2461877.500000000, A.D. 2028-Apr-16 00:00:00.0000,  3.162251080919832E+07, -3.884767508578764E+08, -1.683716139499843E+06,  1.716167991977238E+01,  2.660706009482970E-01, -9.015250491762528E-02,  1.300117160368258E+03,  3.897653191947801E+08,  1.127563012397535E+00,
2461878.500000000, A.D. 2028-Apr-17 00:00:00.0000,  3.310501171179477E+07, -3.884505131809474E+08, -1.691491222229511E+06,  1.715542356183848E+01,  3.412728348063137E-01, -8.982605358384581E-02,  1.300440615748802E+03,  3.898622886783670E+08,  1.117099146926453E+00,
2461879.500000000, A.D. 2028-Apr-18 00:00:00.0000,  3.458695987902391E+07, -3.884177806835975E+08, -1.699238045629770E+06,  1.714888520172218E+01,  4.164135557838621E-01, -8.949835469497085E-02,  1.300761053888303E+03,  3.899583536158447E+08,  1.106624464550523E+00,
2461880.500000000, A.D. 2028-Apr-19 00:00:00.0000,  3.606833096713857E+07, -3.883785587091017E+08, -1.706956502146542E+06,  1.714206533059517E+01,  4.914921035316490E-01, -8.916941363190231E-02,  1.301078471686060E+03,  3.900535130776474E+08,  1.096139080903422E+00,
2461881.500000000, A.D. 2028-Apr-20 00:00:00.0000,  3.754910067468355E+07, -3.883328526575815E+08, -1.714646484676480E+06,  1.713496443616634E+01,  5.665078224592286E-01, -8.883923544216210E-02,  1.301392866074320E+03,  3.901477661440852E+08,  1.085643108997405E+00,
2461882.500000000, A.D. 2028-Apr-21 00:00:00.0000,  3.902924474217115E+07, -3.882806679856095E+08, -1.722307886537105E+06,  1.712758300210917E+01,  6.414600613460627E-01, -8.850782481621028E-02,  1.301704234017552E+03,  3.902411119051290E+08,  1.075136659492530E+00,
2461883.500000000, A.D. 2028-Apr-22 00:00:00.0000,  4.050873895171164E+07, -3.882220102058545E+08, -1.729940601435721E+06,  1.711992150760124E+01,  7.163481727809560E-01, -8.817518608809510E-02,  1.302012572511827E+03,  3.903335494602239E+08,  1.064619841133328E+00,
2461884.500000000, A.D. 2028-Apr-23 00:00:00.0000,  4.198755912661082E+07, -3.881568848867815E+08, -1.737544523439437E+06,  1.711198042703350E+01,  7.911715124764480E-01, -8.784132326188754E-02,  1.302317878584349E+03,  3.904250779181477E+08,  1.054092761315655E+00,
2461885.500000000, A.D. 2028-Apr-24 00:00:00.0000,  4.346568113095123E+07, -3.880852976524133E+08, -1.745119546948820E+06,  1.710376022992499E+01,  8.659294385251459E-01, -8.750624006171787E-02,  1.302620149293155E+03,  3.905156963969220E+08,  1.043555526725737E+00,
2461886.500000000, A.D. 2028-Apr-25 00:00:00.0000,  4.494308086917525E+07, -3.880072541821576E+08, -1.752665566676557E+06,  1.709526138104997E+01,  9.406213106742347E-01, -8.716993999980066E-02,  1.302919381727003E+03,  3.906054040237786E+08,  1.033008243982229E+00,
2461887.500000000, A.D. 2028-Apr-26 00:00:00.0000,  4.641973428568756E+07, -3.879227602106915E+08, -1.760182477632493E+06,  1.708648434075354E+01,  1.015246489688740E+00, -8.683242645449646E-02,  1.303215573005441E+03,  3.906941999351795E+08,  1.022451020214481E+00,
2461888.500000000, A.D. 2028-Apr-27 00:00:00.0000,  4.789561736449135E+07, -3.878318215278966E+08, -1.767670175115317E+06,  1.707742956540779E+01,  1.089804336856780E+00, -8.649370274965962E-02,  1.303508720279021E+03,  3.907820832768821E+08,  1.011883963523911E+00,
2461889.500000000, A.D. 2028-Apr-28 00:00:00.0000,  4.937070612886790E+07, -3.877344439788290E+08, -1.775128554711252E+06,  1.706809750794768E+01,  1.164294213664932E+00, -8.615377222738141E-02,  1.303798820729630E+03,  3.908690532040372E+08,  1.001307183297216E+00,
2461890.500000000, A.D. 2028-Apr-29 00:00:00.0000,  5.084497664110355E+07, -3.876306334637095E+08, -1.782557512298286E+06,  1.705848861842432E+01,  1.238715481645704E+00, -8.581263830826680E-02,  1.304085871570887E+03,  3.909551088813085E+08,  9.907207903640509E-01,
2461891.500000000, A.D. 2028-Apr-30 00:00:00.0000,  5.231840500226337E+07, -3.875203959379215E+08, -1.789956944054991E+06,  1.704860334452292E+01,  1.313067502377850E+00, -8.547030453596355E-02,  1.304369870048561E+03,  3.910402494829988E+08,  9.801248970121361E-01,
